ASVs	Domain	Phylum	Class	Order	Family	Genus	Species
b78489151d21308031335fd7455c715d	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured		
b78936ea20f78cd52681ab1bc4cc550d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
b77d0cfba8f09861e92c6f543e0b5411	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
b78df774fd558c11958fc5546e45ba82	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae		
b79cb7a6c27b99d38401324e5bcfbe6d	Bacteria	Planctomycetota	vadinHA49	uncultured_bacterium			
b77ceeeeec5d478abacf002390881dec	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	
b783dacde6500ba89787d7fc62826760	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
b79700b1320d24a5a9f9ace233f6a8b1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	uncultured_bacterium	
b74846dcf6e11e0fcc3a9a5fc5369b4e	Unassigned						
b79a94b24a1a16e0b5de169430fd7a75	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
b7952dc2eafe158cb07e887dba4c3d77	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
b79772bc1cecff569ddbd87ed20dc4a1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
b7a6bb73c9df6ae8e6bb33f8b202ca0a	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae		
b78a7b986d4a5ea522c3bbfd23d0b72f	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Citrifermentans	
b7afb235eb5957738d7aae3b3af558a9	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
b7b67991c0948956de83fc9cfcaf53d4	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast			
b79032b62f40b8f4213fcb587b4388d8	Bacteria	Proteobacteria	Alphaproteobacteria				
b7a60608491ca8993533273bde737ee2	Bacteria	Actinobacteriota	Thermoleophilia	uncultured	uncultured_bacterium		
b7ba3ed2d1c7eccf39f63664c147489e	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
b79b6e589d3a03a3f31a2f82f4ada9e8	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
b775fe06c4e8afe571d615fa2492c7d6	Unassigned						
b7c58852d253e06022a544ed9aad60cc	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavitalea	
b7ca545f665042fbc9eeb961e992fd86	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
b7bb465c79ab19e284572bae92cb68c5	Bacteria	Myxococcota	bacteriap25				
b7d786ab8eeda884cd44a2b632747287	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured_bacterium
b7b740cf41842ee3115257d508aabbce	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured		
b7b40aea91cbf7cce505ced7aa5471ec	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	
b7c6200bed2ae39c9e047a4226a13167	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae		
b7db157daa4d62a194b55d998cef5753	Unassigned						
b7ce32169cd658a13d6c3e075d847f88	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
b7d0d67d1d5d0873c45cdc45632a4c15	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	
b7ddc4e19f9ad5b0ab51cf703acd3a99	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767		
b7d9d8a0ce310b68f94fd4c1fccfdc54	Bacteria	Chloroflexi	OLB14	uncultured_bacterium			
b7d6987c5e0f28cc038937dbff8b9702	Unassigned						
b7d2ec09e798bb01dd898db8f2709727	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_bacterium
b7f5ecd8b1e7a1d4d24ed98f364650e6	Bacteria	Chloroflexi	Anaerolineae	RBG_13_54_9	uncultured_bacterium		
b7e994928979bf78fd91385f7019d763	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
b7f2a0c819da8ad90f554beee8f4acce	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	
b7f1386da85bc17bad52f50645ab6877	Bacteria	Proteobacteria	Gammaproteobacteria				
b7e61e4eaaf494472177a0bf5c50c87e	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	uncultured_bacterium		
b806779bb6588a7e24785428b5360e3c	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae		
b6ef058edc8041c7faee218ec4d26fa7	Bacteria	Acidobacteriota	Blastocatellia	DS_100	uncultured_bacterium		
b80a650c32897c084edbd5452a312304	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	
b6ed6efa9f3ed0c6699865d5e2bcdd96	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_bacterium
b808218506f29b7669060dab20dbfe4a	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
b80aa6b3319df931d920ee3e3a2c4a86	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_bacterium
b80330e3f0f76be21f592e4b5ed44cf6	Bacteria	Actinobacteriota	Thermoleophilia	uncultured	uncultured_bacterium		
b81a0d5de9ad6871317c8e8ce188e309	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	
b8166d2d58cd3426165e6b1de382ac7b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
b7a7882caf56123ffff97a1dfc6eb2b9	Unassigned						
b811a9101033b1e7d2399b8e8b6acf15	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	
a8f73ae27fe66723caa69cf414f20fd4	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	
b813c9537e683c98f559fe4b7d6ea2a6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium_Methylorubrum	
b80af978e865e17916465da4945da1d2	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
b802401b3adde126fd1f87f19d1e6655	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41		
b81f6c0ff9cd01a7e5ae224206830a48	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	
b81d6128a1129310c86025e66166bfdf	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	
b811a092f7a7545991198959734bd11c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae		
b7f4cb1b328435890170c8d165b43b21	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	uncultured_bacterium
b83169d26120cbb573723305d8e1c483	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
b81981b1e1bf674505c37dea452b43b2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_bacterium
b8300f4584faafa8d53a3369f54f77ba	Unassigned						
b8245df259fc6ced38f0144b23aadc7a	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Peptostreptococcaceae	Romboutsia	
b831a01dc71a86c06a7f6a01a396a1ab	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	SB_5	uncultured_bacterium	
b8464b0d9556d6b0841ef0f01fdedcc6	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37_13	uncultured_bacterium	
b822cb498abf3af9a9859397906fb37c	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured_bacterium
b84e365098171885066ee29a705f4efd	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cesiribacter	
b8378f7ce5933f68bbe032bbefa76aaa	Bacteria	Chloroflexi	TK10				
b84f03f8199acc605565f46af448579d	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
b83747370b109bbabcc134f40093c83f	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
b845b1974917c24cb849f925068a51ab	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12		
b82658136cba2dc6feb967673cf22a0f	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured		
b8207b7939f53ebad755d3b0a2fdbc7e	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured		
b831a98d7a42b2ca4cfd84a335e109b5	Bacteria	Myxococcota	Polyangia	mle1_27			
b84e4e36d5be86f5fc0c437198cadb66	Bacteria	Myxococcota	Polyangia	Blfdi19	uncultured_bacterium		
b8537587c269f48aa9fcf4a1fbfbb54f	Bacteria	Acidobacteriota	Subgroup_22				
b854dda2cb023af687f1f557442b7923	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	
b853a1e9a268b32cd13445c851e7180c	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	uncultured_Acidobacteria_bacterium		
b857791fdfe0d6640e8f5fd148470eef	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env_OPS_17		
b85847775e31b2e85757b6c26001caca	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	
b85702a1b5c7ebcc8003a36acad0a76a	Unassigned						
b8522964aa0209a95bc008667f6aa599	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sulfuricellaceae	Sulfuricella	
b7c765f3261a261d736ac93bf25c2721	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured_bacterium		
b7b1a43e67533057a3615fb0e4bfed39	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	uncultured_bacterium
b8575c7300190a981e9f9d7557382721	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
b85b40f5411a5ca3abaffca85bbc4e1a	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	uncultured_bacterium		
b866b2a4fa5923a1d8edfd08837dfeae	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	uncultured_bacterium
b85a267c2e53a6ad41a5eb442c43b684	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum	
b8640d0e22c5ce9e7c99f94a331701a7	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured		
b869ad350929dceb3790f1a1a34c8d70	Bacteria	Chloroflexi	Ktedonobacteria	C0119			
b8689ec012e6196193da466c45760fc8	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
b875c38c5d6140f10555873d792271c8	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	uncultured_bacterium
b8692961c1ce5590e1b1ea97a89d38d2	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	
b8508419f711c7106230121455f8fbb6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae		
b86c48e73738d760af6b0dc762b54089	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	uncultured	
b86ce7a667f86a9f920165e6987663cc	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
b6fdd85b63332ccdcc4516bea4f742e0	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20	uncultured_bacterium		
b8804cb9d5a6b0418bed18a47df026ad	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	
b87ac39d3c54c12cd185f5edaaeabdcc	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured_bacterium	
b88752d8099fefd42fd534e06e5d2fa3	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH_PL14	uncultured_bacterium
b88df9bbf8d0fa2b2123ca4174d3d7ec	Bacteria	Chloroflexi	TK10	uncultured_bacterium			
b88e926574435c517e5928229ab0cadf	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
b881d1f1a445d258bd90eda8652039fb	Unassigned						
b8906e8d4414c54fb58b3a8afddea1e1	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured_bacterium	
b8785482fbc4666164f6de18f37511b1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Chujaibacter	
b84db7e6fdb2abe970d5fcc55d63bbc4	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured_bacterium		
b89839fb62ec0e85088a120e7e3e90fd	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
b83789f6f207ef3219686090ae39a327	Unassigned						
b89dd279f1193101d208df4c2a760361	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	uncultured_bacterium		
b8a599c8d826dbb486085bdced2429bf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured_bacterium
b89f37fa17c720215cd7d1abd481ba0d	Bacteria	Chloroflexi	OLB14	uncultured_bacterium			
b87e74a83950f82cad2f9577645ade74	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	
b8a84340221f7c3eb44c21c248529836	Bacteria	Chloroflexi	P2_11E	uncultured_bacterium			
b89b35c1ec6cca0a0324cb02dcc09a8c	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB_42	uncultured_bacterium
b89261b555952ac11e4e346fd55cee05	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_bacterium
b8b26228b377458f9a032e4232feb50d	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	uncultured	uncultured_bacterium	
b8ab3ce2f54ba80296717ec0a8cef946	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
b8a76f8ef5533fbed7b4b4088a2d50df	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
b84f3d1bba333a31771b7cdfdc0f3baa	Unassigned						
b675ef1b377bd57473a54d75e0326b9c	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales			
b8acc16dd61f2b62b5eada483685810f	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	
b8b8434f17e90a01c9a2d3c300cef4e9	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	
b8acdef08a9f97ad0ba50edfd1904662	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
b8b70055bb849b805c501f9e86d7c25d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	
b8a85316643de1b66a71c197b1b218c3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	uncultured	uncultured_Burkholderiaceae_bacterium
b8ba5dd2cd8556052b594e4c3e849685	Unassigned						
b8b6dcbe7a8d7f1f280a4ada6da00bcd	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	uncultured_bacterium
b8bcc6f955d4c387d479c7ce31e83bd4	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	uncultured	uncultured_bacterium	
b8bc647730ba03026864bf3003335203	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured_bacterium
b8bad520ff1b8ad2066df0141dbf6855	Bacteria	Firmicutes	Clostridia	Proteinivoracales	uncultured		
b8bbd46129afb20a6162491d61ae0ee6	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_bacterium
b8b822cfbc1b04943e185dd33c4925a4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	
b8c4bc4303651974d873b87053626b6b	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured_bacterium		
b8db59e26deaeae62f7f4570ea60787b	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	uncultured	
b8c5c51ad75c490c105a4db07bc9c304	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_bacterium
b8ca179cd7ac4ef943f6c9080b775de1	Bacteria	Armatimonadota	uncultured	uncultured_bacterium			
b8c72f838397d736816017e1235ad6b6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	metagenome
b8cd8be0041386ae01abad94be2a399e	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Candidatus_Hamiltonella	
b8dfddaa7c3bdb5966fed32152609810	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
b8dcee4a1504aa50e0e69dc68c73cc18	Bacteria	Planctomycetota	OM190	uncultured_bacterium			
b8d9f146e9c40d0fc6991e3470cf76ee	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
b8d0a1f11a8bc73fd8cedc5550fafd25	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_bacterium
b8f4c718873c83f7dc944bd8f7d805ad	Bacteria	Planctomycetota	vadinHA49				
b8e8d23ea1c304cbdf586c22b4fd5668	Bacteria	Armatimonadota	uncultured	uncultured_bacterium			
b8e30e32ad05a2e8ee977c42a6ccd269	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae		
b8f4e6de3ca24c6ae49bddc89917bf53	Unassigned						
b8e81b951e56a8b49f3e15cc407a5b47	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	uncultured_bacterium
b8ebdd608f15d37372091e19c7d33957	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
b8e8ced374870741a75987182dd8980a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Magnetospirillum	
b8f55eb0d9cbfd94dad3af32f4f37b8d	Bacteria	Firmicutes	Limnochordia	Hydrogenispora	uncultured_bacterium		
b8be4beba9dfa9091efc35e0a49d0a03	Bacteria	NB1_j					
b7f618d43c80f4d266ae889a5040a5a0	Bacteria	WS2	uncultured_bacterium				
b9014f9de0fe5478b5f0fc648b7259f1	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae		
b8cb5ca6230157fe63d9e37d04bdcd04	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF_JG30_B3	uncultured_bacterium	
b905a5608434db134ff62bfa252ebd4d	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured_bacterium
b9195ae88d912f57a7772e52a093375c	Bacteria	Planctomycetota	OM190	uncultured_bacterium			
b9164d841dbae50b2c3641177a4cadef	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_bacterium
b91b1b845592f20cc66c44369d92ffe6	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured		
b91cb585dec278981db2a6d1ae21727b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_Verrucomicrobia_bacterium
b9062efdf0c982f51e764e687dd37591	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	uncultured_bacterium
b90339c9835c5038ffab261262a24762	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3_20	uncultured_bacterium	
b922bdc5459aeb16ec3eb1c38f814e7b	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	
b91590d4235a5ed79b732e0d1643d7fb	Bacteria	Chloroflexi	KD4_96	uncultured_bacterium			
b908e8ae57c091b9c9728f7203d8e8c7	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Lutispora	uncultured_bacterium	
b9235bb07331b7b25b796d3ad868ffe2	Bacteria	Chloroflexi	Dehalococcoidia	S085	uncultured_bacterium		
b9238554d89daf78c9296d677fb3be72	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		
b9296ddbf75254965f3583ec2497ad16	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
b92e97082356a71099078fb9e0c38fef	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured_bacterium
b92ef70f00fc0816f5a1c644c6dd525c	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	uncultured	uncultured_bacterium
b932d27bf5620a7777ddb506b593d3b4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	
b92fa2d262a95cfd435009b043a13a5f	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_15			
b91656af214474e986e581bc94015101	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured		
b933887fa55b8aa38982d7e8c534dd05	Bacteria	Actinobacteriota	MB_A2_108	uncultured_bacterium			
b929f77b6e47b052de06b1d863b3866d	Bacteria						
b942575c521aafa5410f791021e4ff36	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	uncultured_bacterium	
b9341573ea858d9cf210119ae07de257	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla_3_termite_group	uncultured_planctomycete	
b93ebd84b250919a493fc11172c76c6c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	uncultured_bacterium
b9496324d7b4e8bce980a5f1377bb47a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured_bacterium
b93a3ccf9f0d2a24fbbe88676decfdd3	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	
b937e92e9612a02fbcbe77f364d293b2	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae		
b952ba3632c100f1198aafb6546c25b6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured_bacterium	
b955a031329827c2439962f72b8dc37b	Bacteria	Planctomycetota	OM190	uncultured_bacterium			
b94ad625884ca8c53c48370ae5b1d73a	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured_bacterium
b95689f20ea6c9db0f939b0a90acba13	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
b9454c27386efc5f4265949f5398dad5	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium
b95911a5439f35982a315215aa6f8a6b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group		
b958ac82ba292d095769d9b0c7b51891	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67_14	uncultured_bacterium	
b94a4165cfe271c49c7444f66f51dca4	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium
b964002cdae6b0865e5b547646357511	Bacteria	Planctomycetota	OM190				
b964a416619c2e38c57d623228ceb6be	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast			
b965ebc6243c68d638dec41bf308dbaa	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured_bacterium		
b967825ee16a7b5a994ac582d26b32c4	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
b96c242449ed4b12fd3bcddd87db18d5	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	uncultured_bacterium		
b92137cb89939e3f7ba92dca94b2bb46	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC_I_84		
